time_agent_get_action,time_env_step,append_memory,time_train_model,time_one_episode_step
2.19345092773e-05,0.212749958038,5.00679016113e-06,9.53674316406e-07,0.212799787521
0.000113964080811,0.196300029755,3.09944152832e-06,0.0,0.196443796158
1.78813934326e-05,0.206892967224,5.96046447754e-06,2.14576721191e-06,0.206946849823
2.31266021729e-05,0.196261882782,3.09944152832e-06,9.53674316406e-07,0.196308135986
1.4066696167e-05,0.215135097504,5.00679016113e-06,2.14576721191e-06,0.215188980103
0.00025200843811,0.202629089355,5.00679016113e-06,9.53674316406e-07,0.202908992767
0.000103950500488,0.196506023407,5.96046447754e-06,9.53674316406e-07,0.196640014648
2.09808349609e-05,0.195996999741,4.05311584473e-06,9.53674316406e-07,0.196047067642
2.28881835938e-05,0.196026086807,4.05311584473e-06,9.53674316406e-07,0.196149110794
1.50203704834e-05,0.205377817154,6.91413879395e-06,9.53674316406e-07,0.205422878265
0.000121116638184,0.195595979691,4.05311584473e-06,9.53674316406e-07,0.195744037628
2.59876251221e-05,0.205353021622,4.05311584473e-06,9.53674316406e-07,0.205405950546
2.38418579102e-05,0.196283102036,3.09944152832e-06,9.53674316406e-07,0.196332931519
1.4066696167e-05,0.20561003685,4.05311584473e-06,9.53674316406e-07,0.205659151077
8.39233398438e-05,0.195523023605,4.05311584473e-06,9.53674316406e-07,0.195630788803
1.50203704834e-05,0.205986976624,6.19888305664e-06,9.53674316406e-07,0.206032037735
2.8133392334e-05,0.195795059204,5.00679016113e-06,9.53674316406e-07,0.195853948593
2.00271606445e-05,0.196022987366,5.96046447754e-06,9.53674316406e-07,0.196072101593
9.98973846436e-05,0.205746173859,4.76837158203e-06,1.19209289551e-06,0.205873966217
1.50203704834e-05,0.19558095932,4.05311584473e-06,1.19209289551e-06,0.195625066757
0.000114917755127,0.205868005753,4.05311584473e-06,2.86102294922e-06,0.206012010574
3.79085540771e-05,0.195511102676,5.96046447754e-06,9.53674316406e-07,0.195577859879
9.60826873779e-05,0.205703020096,4.05311584473e-06,9.53674316406e-07,0.205830097198
0.000100135803223,0.196272850037,4.05311584473e-06,9.53674316406e-07,0.196408033371
0.000166177749634,0.206383943558,4.05311584473e-06,9.53674316406e-07,0.206573009491
1.4066696167e-05,0.195863962173,6.91413879395e-06,1.19209289551e-06,0.195908069611
1.69277191162e-05,0.196307182312,5.00679016113e-06,9.53674316406e-07,0.19636797905
0.000111103057861,0.205945968628,5.00679016113e-06,1.90734863281e-06,0.206093072891
0.00010085105896,0.195574045181,4.05311584473e-06,9.53674316406e-07,0.195704221725
3.31401824951e-05,0.205358028412,4.05311584473e-06,9.53674316406e-07,0.205418109894
0.000100135803223,0.195247888565,5.00679016113e-06,9.53674316406e-07,0.195381164551
2.00271606445e-05,0.205764055252,5.00679016113e-06,9.53674316406e-07,0.205811977386
5.22136688232e-05,0.195704936981,4.05311584473e-06,9.53674316406e-07,0.195891141891
3.21865081787e-05,0.195739984512,4.05311584473e-06,1.90734863281e-06,0.195801019669
0.000110149383545,0.206238031387,2.86102294922e-06,9.53674316406e-07,0.20638012886
1.50203704834e-05,0.195395946503,3.09944152832e-06,9.53674316406e-07,0.195520877838
1.50203704834e-05,0.205585002899,4.05311584473e-06,9.53674316406e-07,0.205626010895
1.81198120117e-05,0.195823907852,3.81469726562e-06,1.19209289551e-06,0.195871114731
7.70092010498e-05,0.206111907959,5.00679016113e-06,1.19209289551e-06,0.206218004227
1.78813934326e-05,0.195798158646,5.96046447754e-06,9.53674316406e-07,0.195843935013
8.20159912109e-05,0.205507040024,3.81469726562e-06,1.19209289551e-06,0.205617904663
9.60826873779e-05,0.195811033249,6.91413879395e-06,9.53674316406e-07,0.195935964584
5.81741333008e-05,0.196038007736,3.81469726562e-06,1.19209289551e-06,0.196124076843
1.71661376953e-05,0.206924915314,5.96046447754e-06,9.53674316406e-07,0.206984043121
9.20295715332e-05,0.196275949478,4.05311584473e-06,9.53674316406e-07,0.196395874023
3.00407409668e-05,0.206593990326,5.96046447754e-06,2.14576721191e-06,0.206668138504
0.000115871429443,0.196139097214,5.00679016113e-06,2.86102294922e-06,0.196285963058
1.78813934326e-05,0.195667028427,4.05311584473e-06,1.19209289551e-06,0.19571185112
1.78813934326e-05,0.207848072052,5.96046447754e-06,9.53674316406e-07,0.207906961441
8.79764556885e-05,0.195970058441,3.81469726562e-06,2.14576721191e-06,0.196084976196
2.78949737549e-05,0.196455001831,5.96046447754e-06,2.14576721191e-06,0.196517944336
2.19345092773e-05,0.206253051758,4.05311584473e-06,9.53674316406e-07,0.206303834915
2.98023223877e-05,0.195506095886,3.09944152832e-06,1.90734863281e-06,0.195558786392
2.21729278564e-05,0.205695867538,2.86102294922e-06,1.19209289551e-06,0.205754995346
1.50203704834e-05,0.19575214386,4.05311584473e-06,9.53674316406e-07,0.195795059204
1.81198120117e-05,0.195777893066,4.05311584473e-06,9.53674316406e-07,0.195897102356
1.59740447998e-05,0.205607891083,4.05311584473e-06,1.90734863281e-06,0.205648899078
1.59740447998e-05,0.196069002151,5.00679016113e-06,1.19209289551e-06,0.196120977402
3.88622283936e-05,0.205767154694,4.05311584473e-06,0.0,0.205837965012
1.90734863281e-05,0.195760965347,4.05311584473e-06,1.90734863281e-06,0.195806026459
1.69277191162e-05,0.205425024033,4.05311584473e-06,9.53674316406e-07,0.205463886261
1.4066696167e-05,0.195443868637,5.00679016113e-06,1.19209289551e-06,0.195485115051
1.78813934326e-05,0.205928087234,4.05311584473e-06,9.53674316406e-07,0.205973863602
9.10758972168e-05,0.195472955704,4.05311584473e-06,0.403635978699,0.599245071411
3.40938568115e-05,0.195896863937,4.05311584473e-06,0.0445070266724,0.240474939346
2.31266021729e-05,0.156294107437,4.76837158203e-06,0.0442061424255,0.200560092926
0.000102996826172,0.155824899673,5.00679016113e-06,0.0447881221771,0.200742006302
1.50203704834e-05,0.155621051788,4.05311584473e-06,0.0452418327332,0.200922966003
0.000118017196655,0.15621805191,4.05311584473e-06,0.0463008880615,0.202678918839
2.19345092773e-05,0.156144142151,5.00679016113e-06,0.0428750514984,0.199069976807
1.38282775879e-05,0.155832052231,4.05311584473e-06,0.0441200733185,0.199993848801
0.0001380443573,0.156507015228,5.96046447754e-06,0.045077085495,0.201750993729
1.38282775879e-05,0.155466079712,4.05311584473e-06,0.0465228557587,0.202040910721
2.40802764893e-05,0.146065950394,5.00679016113e-06,0.0458159446716,0.191941976547
2.31266021729e-05,0.156202793121,3.81469726562e-06,0.043083190918,0.199335098267
1.50203704834e-05,0.166059970856,5.00679016113e-06,0.0489580631256,0.215066194534
1.69277191162e-05,0.146019935608,4.05311584473e-06,0.0426380634308,0.18870806694
0.000110864639282,0.155380964279,4.05311584473e-06,0.0446009635925,0.200120925903
1.78813934326e-05,0.155693054199,5.00679016113e-06,0.0433640480042,0.199101924896
1.38282775879e-05,0.15576004982,4.05311584473e-06,0.0459711551666,0.201771974564
1.47819519043e-05,0.15540599823,2.86102294922e-06,0.0449080467224,0.200353860855
1.4066696167e-05,0.156014919281,4.05311584473e-06,0.0454709529877,0.201524019241
1.31130218506e-05,0.155847072601,5.00679016113e-06,0.044951915741,0.200860977173
0.000134944915771,0.155946016312,1.4066696167e-05,0.0435178279877,0.199654817581
2.31266021729e-05,0.155946969986,5.96046447754e-06,0.0469219684601,0.202923059464
1.59740447998e-05,0.155941009521,5.96046447754e-06,0.0466380119324,0.202620983124
1.31130218506e-05,0.145555019379,4.05311584473e-06,0.0444920063019,0.190088033676
1.50203704834e-05,0.155740976334,4.05311584473e-06,0.0427939891815,0.198575019836
1.81198120117e-05,0.165614128113,5.00679016113e-06,0.0448868274689,0.210563182831
0.00011682510376,0.156797170639,5.96046447754e-06,0.0457558631897,0.202708959579
2.19345092773e-05,0.146012067795,4.05311584473e-06,0.0483078956604,0.194370985031
1.59740447998e-05,0.156401157379,3.81469726562e-06,0.0440320968628,0.200476884842
1.59740447998e-05,0.155839204788,5.00679016113e-06,0.0435888767242,0.199471950531
1.28746032715e-05,0.156233072281,5.96046447754e-06,0.0459921360016,0.202276945114
