time_agent_get_action,time_env_step,append_memory,time_train_model,time_one_episode_step
0.000101089477539,0.0672769546509,7.15255737305e-06,9.53674316406e-07,0.0674350261688
0.000262022018433,0.209800958633,6.91413879395e-06,5.96046447754e-06,0.210124015808
3.81469726562e-05,0.190187931061,5.00679016113e-06,9.53674316406e-07,0.190272092819
4.79221343994e-05,0.209228992462,5.00679016113e-06,5.00679016113e-06,0.209331989288
3.40938568115e-05,0.199676990509,5.00679016113e-06,3.81469726562e-06,0.199753046036
0.000209093093872,0.198807001114,5.00679016113e-06,9.53674316406e-07,0.199050188065
9.60826873779e-05,0.199995040894,5.00679016113e-06,3.81469726562e-06,0.200131893158
0.000155210494995,0.197868824005,5.00679016113e-06,9.53674316406e-07,0.198162078857
0.000113010406494,0.197612047195,5.00679016113e-06,2.14576721191e-06,0.197766065598
2.59876251221e-05,0.199044942856,4.05311584473e-06,1.90734863281e-06,0.199115991592
2.09808349609e-05,0.208125829697,5.00679016113e-06,2.14576721191e-06,0.208201885223
0.000287055969238,0.199217796326,5.00679016113e-06,1.90734863281e-06,0.199550867081
0.000123023986816,0.198935985565,6.91413879395e-06,9.53674316406e-07,0.199091911316
0.000128984451294,0.198666810989,5.00679016113e-06,2.14576721191e-06,0.198831796646
0.000168800354004,0.198158025742,8.10623168945e-06,9.53674316406e-07,0.198364973068
0.000301837921143,0.197645187378,5.96046447754e-06,9.53674316406e-07,0.197983980179
0.000178098678589,0.197496891022,5.00679016113e-06,9.53674316406e-07,0.19770693779
0.000190019607544,0.207688808441,6.19888305664e-06,1.90734863281e-06,0.207928180695
0.000273942947388,0.199645042419,5.00679016113e-06,9.53674316406e-07,0.199966907501
0.000169992446899,0.199665784836,6.19888305664e-06,1.90734863281e-06,0.19987988472
0.000180959701538,0.199826002121,5.00679016113e-06,9.53674316406e-07,0.200047969818
3.69548797607e-05,0.198256015778,7.15255737305e-06,1.90734863281e-06,0.198335886002
0.000149965286255,0.199052095413,4.05311584473e-06,1.90734863281e-06,0.199247837067
4.10079956055e-05,0.208203792572,7.86781311035e-06,9.53674316406e-07,0.208289146423
4.31537628174e-05,0.1879799366,7.15255737305e-06,9.53674316406e-07,0.188063144684
7.08103179932e-05,0.20864200592,4.05311584473e-06,3.81469726562e-06,0.208764791489
3.09944152832e-05,0.198215007782,5.00679016113e-06,1.90734863281e-06,0.198285102844
0.000157117843628,0.199080944061,5.00679016113e-06,9.53674316406e-07,0.1993060112
4.98294830322e-05,0.199714183807,5.00679016113e-06,9.53674316406e-07,0.19979596138
0.000118017196655,0.198395967484,5.96046447754e-06,9.53674316406e-07,0.198554992676
0.000123977661133,0.199486017227,6.91413879395e-06,1.19209289551e-06,0.199667930603
8.79764556885e-05,0.209765911102,5.00679016113e-06,2.14576721191e-06,0.209909915924
0.000301122665405,0.189007997513,4.05311584473e-06,1.19209289551e-06,0.189346075058
0.000137805938721,0.207671165466,5.00679016113e-06,9.53674316406e-07,0.207848787308
2.50339508057e-05,0.198398113251,4.05311584473e-06,9.53674316406e-07,0.198462963104
0.000159025192261,0.199683904648,9.05990600586e-06,9.53674316406e-07,0.199891805649
0.000167846679688,0.198784828186,5.00679016113e-06,2.14576721191e-06,0.198999881744
0.000162124633789,0.199212789536,5.00679016113e-06,2.14576721191e-06,0.199530124664
8.89301300049e-05,0.199392080307,8.82148742676e-06,1.90734863281e-06,0.199528932571
0.000147819519043,0.209041118622,8.10623168945e-06,2.86102294922e-06,0.209244012833
0.00025200843811,0.189882040024,5.96046447754e-06,5.00679016113e-06,0.190182924271
0.000133037567139,0.209987878799,6.19888305664e-06,2.14576721191e-06,0.210170030594
0.000139951705933,0.198559999466,5.00679016113e-06,1.19209289551e-06,0.198851108551
0.000113010406494,0.19814491272,3.81469726562e-06,9.53674316406e-07,0.198299884796
0.000138998031616,0.198215007782,4.05311584473e-06,1.19209289551e-06,0.198395013809
9.70363616943e-05,0.197270870209,5.00679016113e-06,9.53674316406e-07,0.197405815125
0.000283002853394,0.19889998436,5.00679016113e-06,4.05311584473e-06,0.199223995209
4.19616699219e-05,0.208468914032,5.00679016113e-06,1.19209289551e-06,0.208554983139
2.50339508057e-05,0.198674917221,7.15255737305e-06,1.90734863281e-06,0.198740959167
2.09808349609e-05,0.197685003281,5.00679016113e-06,4.05311584473e-06,0.19774389267
0.000112056732178,0.198251962662,4.05311584473e-06,9.53674316406e-07,0.198395013809
1.59740447998e-05,0.197480916977,6.91413879395e-06,1.90734863281e-06,0.197541952133
