time_agent_get_action,time_env_step,append_memory,time_train_model,time_one_episode_step
0.000135898590088,0.216526985168,4.05311584473e-06,9.53674316406e-07,0.216691017151
9.08374786377e-05,0.205548048019,4.05311584473e-06,9.53674316406e-07,0.205671787262
1.90734863281e-05,0.196390867233,5.00679016113e-06,9.53674316406e-07,0.1965239048
2.31266021729e-05,0.195752859116,3.09944152832e-06,9.53674316406e-07,0.195803165436
1.50203704834e-05,0.205939054489,4.05311584473e-06,9.53674316406e-07,0.205981969833
9.60826873779e-05,0.219265937805,4.05311584473e-06,1.19209289551e-06,0.219398975372
3.2901763916e-05,0.185538053513,4.05311584473e-06,9.53674316406e-07,0.18559885025
0.000570058822632,0.196103096008,3.81469726562e-06,1.19209289551e-06,0.196696996689
1.71661376953e-05,0.195480823517,2.86102294922e-06,2.14576721191e-06,0.195527076721
1.78813934326e-05,0.205566167831,4.05311584473e-06,9.53674316406e-07,0.20562005043
9.79900360107e-05,0.195245981216,4.05311584473e-06,9.53674316406e-07,0.195374011993
0.000130891799927,0.206923961639,3.81469726562e-06,9.53674316406e-07,0.207098960876
0.000108003616333,0.195271015167,3.81469726562e-06,1.19209289551e-06,0.195402145386
1.38282775879e-05,0.196396112442,5.00679016113e-06,9.53674316406e-07,0.19643497467
1.78813934326e-05,0.206233024597,5.00679016113e-06,9.53674316406e-07,0.206290960312
8.9168548584e-05,0.196663856506,5.00679016113e-06,9.53674316406e-07,0.196792125702
0.000146865844727,0.196825027466,7.15255737305e-06,9.53674316406e-07,0.197009801865
0.000110149383545,0.206285953522,4.05311584473e-06,9.53674316406e-07,0.206419944763
1.4066696167e-05,0.195412874222,4.05311584473e-06,9.53674316406e-07,0.19545006752
1.38282775879e-05,0.205989837646,4.05311584473e-06,9.53674316406e-07,0.206031799316
9.01222229004e-05,0.1952688694,5.00679016113e-06,9.53674316406e-07,0.195389032364
9.70363616943e-05,0.205447912216,4.05311584473e-06,9.53674316406e-07,0.205577850342
2.8133392334e-05,0.196034908295,4.05311584473e-06,1.19209289551e-06,0.19616818428
9.89437103271e-05,0.195563077927,2.86102294922e-06,9.53674316406e-07,0.195692777634
0.000102996826172,0.205744028091,4.05311584473e-06,9.53674316406e-07,0.205878019333
8.98838043213e-05,0.19580411911,4.05311584473e-06,2.86102294922e-06,0.195928096771
0.000112056732178,0.205814123154,3.81469726562e-06,9.53674316406e-07,0.20595407486
1.62124633789e-05,0.196372032166,5.00679016113e-06,1.90734863281e-06,0.196428060532
0.000102043151855,0.206876039505,5.00679016113e-06,2.14576721191e-06,0.207020044327
8.10623168945e-05,0.196907997131,5.96046447754e-06,5.00679016113e-06,0.19703412056
8.70227813721e-05,0.197230100632,3.81469726562e-06,1.19209289551e-06,0.197340965271
1.4066696167e-05,0.20527100563,4.05311584473e-06,9.53674316406e-07,0.205313920975
8.58306884766e-05,0.195502996445,2.86102294922e-06,9.53674316406e-07,0.195616960526
4.29153442383e-05,0.195902109146,4.05311584473e-06,9.53674316406e-07,0.195982933044
2.00271606445e-05,0.205714941025,4.05311584473e-06,9.53674316406e-07,0.205765008926
0.000263929367065,0.20294713974,5.00679016113e-06,9.53674316406e-07,0.203242063522
1.59740447998e-05,0.195596933365,5.00679016113e-06,9.53674316406e-07,0.195728063583
3.09944152832e-05,0.205501079559,5.96046447754e-06,9.53674316406e-07,0.205560922623
9.79900360107e-05,0.195654153824,5.00679016113e-06,1.90734863281e-06,0.19578909874
1.69277191162e-05,0.205741167068,5.00679016113e-06,9.53674316406e-07,0.205788135529
2.59876251221e-05,0.195859909058,5.00679016113e-06,9.53674316406e-07,0.195914983749
1.78813934326e-05,0.195892095566,5.00679016113e-06,9.53674316406e-07,0.195936918259
9.70363616943e-05,0.205702066422,5.00679016113e-06,9.53674316406e-07,0.205822944641
1.4066696167e-05,0.195672035217,3.09944152832e-06,9.53674316406e-07,0.195709943771
1.4066696167e-05,1.2213768959,5.00679016113e-06,9.53674316406e-07,1.22142004967
2.00271606445e-05,0.206380844116,4.05311584473e-06,9.53674316406e-07,0.206427812576
2.59876251221e-05,0.205503940582,5.96046447754e-06,9.53674316406e-07,0.20556306839
2.19345092773e-05,0.196465015411,6.19888305664e-06,1.90734863281e-06,0.196531057358
0.00012993812561,0.196120977402,4.05311584473e-06,2.86102294922e-06,0.196281909943
9.41753387451e-05,0.208963871002,4.05311584473e-06,1.19209289551e-06,0.209089040756
3.09944152832e-05,0.196377038956,4.05311584473e-06,1.19209289551e-06,0.196434020996
1.78813934326e-05,0.195130109787,3.09944152832e-06,9.53674316406e-07,0.195178031921
0.000113964080811,0.205940008163,5.00679016113e-06,5.00679016113e-06,0.206095933914
1.8835067749e-05,0.196349143982,2.86102294922e-06,9.53674316406e-07,0.196492910385
1.47819519043e-05,0.195276021957,5.00679016113e-06,2.14576721191e-06,0.195336818695
1.90734863281e-05,0.205878973007,4.05311584473e-06,9.53674316406e-07,0.205924987793
0.000137090682983,0.195646047592,4.05311584473e-06,1.09672546387e-05,0.195821046829
2.8133392334e-05,0.205878973007,5.00679016113e-06,9.53674316406e-07,0.206015110016
1.69277191162e-05,0.196253061295,5.00679016113e-06,9.53674316406e-07,0.196306943893
2.90870666504e-05,0.206125020981,2.86102294922e-06,9.53674316406e-07,0.206181049347
1.59740447998e-05,0.195683002472,3.81469726562e-06,9.53674316406e-07,0.195724010468
1.50203704834e-05,0.195569992065,4.05311584473e-06,9.53674316406e-07,0.195610046387
0.000100135803223,0.206013917923,4.05311584473e-06,9.53674316406e-07,0.20615196228
0.000195026397705,0.195611000061,5.00679016113e-06,0.500492095947,0.696332931519
2.09808349609e-05,0.105171918869,3.09944152832e-06,0.0695869922638,0.17480802536
1.28746032715e-05,0.125382184982,3.81469726562e-06,0.0766839981079,0.202117919922
2.19345092773e-05,0.125777959824,4.05311584473e-06,0.0685260295868,0.194469928741
1.28746032715e-05,0.135195970535,4.05311584473e-06,0.071319103241,0.20655798912
1.50203704834e-05,0.124982118607,3.81469726562e-06,0.0723330974579,0.197355985641
1.31130218506e-05,0.125496864319,4.05311584473e-06,0.0707850456238,0.196335077286
2.09808349609e-05,0.135746002197,3.81469726562e-06,0.069375038147,0.205168962479
1.28746032715e-05,0.125403165817,3.81469726562e-06,0.0715661048889,0.197026968002
2.40802764893e-05,0.135998010635,5.00679016113e-06,0.0686938762665,0.204743862152
1.31130218506e-05,0.125347852707,3.09944152832e-06,0.0717890262604,0.197179079056
1.31130218506e-05,0.125211954117,4.05311584473e-06,0.0702140331268,0.195470094681
1.50203704834e-05,0.135395050049,5.00679016113e-06,0.0697600841522,0.20521903038
0.000118970870972,0.127044916153,5.00679016113e-06,0.0710690021515,0.198266029358
1.69277191162e-05,0.13604092598,1.59740447998e-05,0.0713679790497,0.207466125488
1.4066696167e-05,0.125014066696,4.05311584473e-06,0.0712938308716,0.196349143982
1.31130218506e-05,0.12494301796,5.00679016113e-06,0.0682549476624,0.19324016571
1.31130218506e-05,0.134989976883,4.05311584473e-06,0.0741639137268,0.209207057953
1.4066696167e-05,0.125390768051,3.81469726562e-06,0.0710341930389,0.196465969086
1.38282775879e-05,0.125104188919,2.86102294922e-06,0.0688831806183,0.194025993347
1.81198120117e-05,0.136804819107,5.00679016113e-06,0.0668578147888,0.203709125519
1.90734863281e-05,0.135438919067,6.19888305664e-06,0.0719709396362,0.207468986511
4.10079956055e-05,0.125925064087,4.05311584473e-06,0.0720269680023,0.198022127151
2.00271606445e-05,0.125329017639,2.86102294922e-06,0.0698630809784,0.195250034332
1.81198120117e-05,0.136312007904,7.15255737305e-06,0.0723898410797,0.208752155304
1.31130218506e-05,0.124943971634,3.09944152832e-06,0.0749371051788,0.19992518425
2.21729278564e-05,0.125376939774,4.05311584473e-06,0.0707149505615,0.196145057678
1.69277191162e-05,0.125179052353,4.05311584473e-06,0.0702350139618,0.195464849472
1.78813934326e-05,0.135144948959,4.05311584473e-06,0.0687448978424,0.203941822052
2.00271606445e-05,0.125102996826,5.00679016113e-06,0.0674951076508,0.192650079727
1.69277191162e-05,0.135765075684,4.05311584473e-06,0.0724618434906,0.208294868469
0.000112056732178,0.125594854355,2.86102294922e-06,0.0724620819092,0.19819688797
1.4066696167e-05,0.135104894638,5.96046447754e-06,0.0690479278564,0.204200029373
1.78813934326e-05,0.12571310997,3.81469726562e-06,0.0706861019135,0.196443080902
1.38282775879e-05,0.135166168213,4.05311584473e-06,0.0695779323578,0.204788923264
1.71661376953e-05,0.125223875046,3.09944152832e-06,0.181457996368,0.3067300
