time_agent_get_action,time_env_step,append_memory,time_train_model,time_one_episode_step,time_publish,data_time,getstate_time,time_setreward,time_one_step
4.50611114502e-05,0.199403047562,5.96046447754e-06,1.90734863281e-06,0.199497938156,8.89301300049e-05,0.198131084442,0.00103712081909,4.19616699219e-05,0.199310064316
0.000158071517944,0.198827981949,4.05311584473e-06,9.53674316406e-07,0.199019908905,0.000274896621704,0.197627067566,0.000843048095703,2.28881835938e-05,0.198780059814
0.000131845474243,0.199013948441,3.81469726562e-06,2.14576721191e-06,0.199203968048,8.41617584229e-05,0.198089838028,0.000742197036743,2.98023223877e-05,0.198954820633
0.000169992446899,0.199012041092,4.05311584473e-06,3.09944152832e-06,0.19922208786,0.000118970870972,0.198131084442,0.000674962997437,2.69412994385e-05,0.198960781097
2.59876251221e-05,0.197893857956,3.81469726562e-06,2.14576721191e-06,0.19807600975,8.29696655273e-05,0.196958065033,0.000755071640015,3.00407409668e-05,0.197837114334
2.59876251221e-05,0.207777023315,5.00679016113e-06,9.53674316406e-07,0.207839012146,6.60419464111e-05,0.206819057465,0.000618934631348,2.50339508057e-05,0.207729101181
0.000151872634888,0.199064016342,5.00679016113e-06,1.90734863281e-06,0.199262857437,7.60555267334e-05,0.197642087936,0.00123691558838,3.40938568115e-05,0.198997974396
2.40802764893e-05,0.199562072754,1.09672546387e-05,2.14576721191e-06,0.199643135071,0.000200033187866,0.198302984238,0.00095009803772,3.09944152832e-05,0.199494123459
2.28881835938e-05,0.19846701622,5.00679016113e-06,9.53674316406e-07,0.198541879654,0.000216960906982,0.197296142578,0.000846862792969,3.21865081787e-05,0.198403120041
2.8133392334e-05,0.200211048126,5.96046447754e-06,5.00679016113e-06,0.200294017792,0.000272035598755,0.198771953583,0.00103306770325,3.81469726562e-05,0.200128078461
0.000181913375854,0.197957038879,3.09944152832e-06,9.53674316406e-07,0.198172092438,0.000279188156128,0.197052001953,0.000553846359253,2.59876251221e-05,0.197921991348
0.00010085105896,0.195674180984,4.05311584473e-06,9.53674316406e-07,0.195796966553,5.41210174561e-05,0.195201873779,0.000365018844604,1.62124633789e-05,0.195641040802
1.4066696167e-05,0.206325054169,3.81469726562e-06,1.19209289551e-06,0.206368923187,3.50475311279e-05,0.205699920654,0.000518083572388,2.28881835938e-05,0.206283092499
0.000105142593384,0.197541952133,5.00679016113e-06,4.05311584473e-06,0.197685003281,7.79628753662e-05,0.196667909622,0.000709056854248,2.8133392334e-05,0.197489023209
3.69548797607e-05,0.198824882507,3.81469726562e-06,1.90734863281e-06,0.199039936066,9.60826873779e-05,0.197294950485,0.00132703781128,3.79085540771e-05,0.198765993118
3.21865081787e-05,0.197457790375,2.86102294922e-06,9.53674316406e-07,0.197520017624,0.000261068344116,0.196620941162,0.000509023666382,2.00271606445e-05,0.197419881821
6.69956207275e-05,0.207193136215,5.00679016113e-06,1.19209289551e-06,0.20729804039,9.10758972168e-05,0.206300973892,0.000710964202881,2.8133392334e-05,0.207139015198
4.38690185547e-05,0.198101043701,4.05311584473e-06,9.53674316406e-07,0.198180913925,0.000109195709229,0.197151899338,0.000759124755859,2.69412994385e-05,0.198059082031
0.000128030776978,0.211509943008,4.05311584473e-06,9.53674316406e-07,0.211673974991,6.79492950439e-05,0.210723161697,0.000638961791992,2.59876251221e-05,0.211462974548
0.00273585319519,0.187889099121,4.76837158203e-06,2.14576721191e-06,0.19066286087,6.38961791992e-05,0.187012910843,0.000699043273926,2.71797180176e-05,0.187811136246
2.21729278564e-05,0.198315858841,5.96046447754e-06,2.14576721191e-06,0.19838809967,6.19888305664e-05,0.197139024734,0.00097393989563,4.10079956055e-05,0.198225021362
0.000164031982422,0.198829889297,8.10623168945e-06,1.90734863281e-06,0.199038028717,0.000272035598755,0.197554111481,0.000900983810425,3.2901763916e-05,0.198767900467
3.00407409668e-05,0.208826065063,4.05311584473e-06,2.14576721191e-06,0.208894014359,0.000201940536499,0.207668066025,0.000860929489136,2.8133392334e-05,0.208770990372
2.19345092773e-05,0.186919927597,4.05311584473e-06,9.53674316406e-07,0.186966180801,0.000277996063232,0.186192035675,0.000383138656616,1.59740447998e-05,0.186880111694
1.69277191162e-05,0.208078861237,5.00679016113e-06,2.14576721191e-06,0.208140134811,5.10215759277e-05,0.207118988037,0.000805139541626,2.98023223877e-05,0.208012104034
2.71797180176e-05,0.198539972305,5.00679016113e-06,9.53674316406e-07,0.198606014252,7.00950622559e-05,0.197624921799,0.000751972198486,2.78949737549e-05,0.198487043381
0.000191211700439,0.19859790802,5.00679016113e-06,9.53674316406e-07,0.198839187622,0.000139951705933,0.197632074356,0.000730037689209,3.00407409668e-05,0.198539018631
2.59876251221e-05,0.201179027557,5.00679016113e-06,1.90734863281e-06,0.201251983643,0.000278949737549,0.199740886688,0.00105810165405,3.19480895996e-05,0.201117992401
0.000196218490601,0.209531784058,6.19888305664e-06,1.90734863281e-06,0.209780216217,0.000277996063232,0.207899093628,0.00118207931519,5.00679016113e-05,0.209423065186
3.19480895996e-05,0.19982790947,5.00679016113e-06,9.53674316406e-07,0.199898004532,0.000102043151855,0.198249101639,0.00137710571289,2.59876251221e-05,0.199768066406
2.00271606445e-05,0.199961185455,5.00679016113e-06,1.90734863281e-06,0.200119972229,5.79357147217e-05,0.198738098145,0.00104594230652,4.31537628174e-05,0.199893951416
3.60012054443e-05,0.198913097382,5.96046447754e-06,1.90734863281e-06,0.198985099792,5.41210174561e-05,0.197940826416,0.000813007354736,2.59876251221e-05,0.198842048645
2.00271606445e-05,0.18795800209,5.00679016113e-06,9.53674316406e-07,0.188009023666,0.000108003616333,0.187383890152,0.000395059585571,2.00271606445e-05,0.187915086746
1.69277191162e-05,0.207460165024,5.00679016113e-06,9.53674316406e-07,0.207521915436,5.50746917725e-05,0.206534862518,0.000771999359131,3.00407409668e-05,0.207401037216
2.69412994385e-05,0.200227975845,5.00679016113e-06,1.90734863281e-06,0.200299978256,0.000252962112427,0.198945999146,0.000914096832275,3.09944152832e-05,0.200154066086
2.69412994385e-05,0.198193073273,5.00679016113e-06,1.90734863281e-06,0.198254108429,0.000102043151855,0.197339057922,0.000659942626953,2.78949737549e-05,0.198137998581
2.19345092773e-05,0.199364185333,5.96046447754e-06,1.90734863281e-06,0.199437141418,7.29560852051e-05,0.198276996613,0.000899076461792,3.48091125488e-05,0.19929599762
0.000174999237061,0.199526071548,5.00679016113e-06,0.322759866714,0.52250289917,0.000126123428345,0.198529958725,0.000786066055298,2.47955322266e-05,0.199476957321
0.000293970108032,0.0762670040131,3.81469726562e-06,0.0640711784363,0.140668153763,6.79492950439e-05,0.0754079818726,0.000686168670654,3.88622283936e-05,0.076208114624
2.31266021729e-05,0.138477087021,5.96046447754e-06,0.0658938884735,0.204424142838,8.60691070557e-05,0.137439966202,0.000802993774414,4.10079956055e-05,0.138381958008
1.59740447998e-05,0.139152050018,5.96046447754e-06,0.0642530918121,0.203456878662,9.20295715332e-05,0.138236045837,0.000723123550415,3.00407409668e-05,0.139088153839
2.00271606445e-05,0.139152050018,4.05311584473e-06,0.0529148578644,0.192117929459,0.000104904174805,0.137907028198,0.00103902816772,3.09944152832e-05,0.139091014862
1.59740447998e-05,0.147583961487,5.00679016113e-06,0.0729839801788,0.22062087059,7.79628753662e-05,0.146687984467,0.000731945037842,2.40802764893e-05,0.147527933121
2.00271606445e-05,0.128196001053,5.00679016113e-06,0.0628819465637,0.191138982773,9.70363616943e-05,0.127227067947,0.00076699256897,3.09944152832e-05,0.128132820129
4.41074371338e-05,0.128309965134,4.05311584473e-06,0.0685360431671,0.196939945221,8.08238983154e-05,0.127389907837,0.000745058059692,2.88486480713e-05,0.128253936768
3.2901763916e-05,0.138969182968,5.00679016113e-06,0.0623519420624,0.201534986496,0.000195980072021,0.137845039368,0.000815868377686,3.2901763916e-05,0.138901948929
3.81469726562e-05,0.138000011444,6.91413879395e-06,0.0687000751495,0.206772089005,0.000105857849121,0.13668179512,0.00110292434692,2.40802764893e-05,0.137924194336
1.8835067749e-05,0.127206087112,5.00679016113e-06,0.0435020923615,0.17075586319,8.9168548584e-05,0.126556873322,0.000473976135254,2.19345092773e-05,0.127151966095
1.59740447998e-05,0.157181024551,5.00679016113e-06,0.0643100738525,0.221541881561,4.29153442383e-05,0.15619301796,0.000813961029053,3.69548797607e-05,0.15709400177
1.8835067749e-05,0.137921094894,4.05311584473e-06,0.0644891262054,0.202466011047,8.29696655273e-05,0.137028932571,0.000710964202881,2.90870666504e-05,0.137861967087
2.00271606445e-05,0.138542890549,5.00679016113e-06,0.0635840892792,0.202314853668,7.79628753662e-05,0.137466907501,0.000745058059692,0.000180006027222,0.13847899437
2.40802764893e-05,0.140096902847,7.15255737305e-06,0.0594620704651,0.199625015259,9.3936920166e-05,0.138758897781,0.00108504295349,6.41345977783e-05,0.140015125275
2.19345092773e-05,0.139219999313,4.05311584473e-06,0.062450170517,0.201728105545,0.000101089477539,0.137938976288,0.00107789039612,3.00407409668e-05,0.139158964157
2.31266021729e-05,0.137307882309,5.96046447754e-06,0.0648720264435,0.20223903656,0.00021505355835,0.136276006699,0.000690937042236,2.69412994385e-05,0.13722205162
1.81198120117e-05,0.128556966782,5.00679016113e-06,0.0644819736481,0.193108081818,5.41210174561e-05,0.127584934235,0.000816106796265,3.19480895996e-05,0.128494977951
4.19616699219e-05,0.139146089554,5.00679016113e-06,0.06471991539,0.203948974609,0.000237941741943,0.137951135635,0.000822067260742,3.2901763916e-05,0.139056921005
2.00271606445e-05,0.137724876404,1.21593475342e-05,0.0621988773346,0.199985027313,8.39233398438e-05,0.136886119843,0.000609874725342,3.60012054443e-05,0.137624025345
1.8835067749e-05,0.137825012207,4.05311584473e-06,0.0623369216919,0.200218915939,8.20159912109e-05,0.136910915375,0.000740051269531,2.8133392334e-05,0.137768983841
2.09808349609e-05,0.1378698349,5.00679016113e-06,0.0643169879913,0.202238798141,9.32216644287e-05,0.136911869049,0.000756025314331,2.59876251221e-05,0.137798070908
1.69277191162e-05,0.136706113815,3.81469726562e-06,0.0598940849304,0.196740865707,5.10215759277e-05,0.135996818542,0.000550985336304,2.40802764893e-05,0.136629104614
6.00814819336e-05,0.139611005783,5.96046447754e-06,0.066663980484,0.20637512207,0.000384092330933,0.137959957123,0.00115203857422,3.60012054443e-05,0.139541864395
2.09808349609e-05,0.127521038055,5.00679016113e-06,0.0648880004883,0.192458868027,7.10487365723e-05,0.126600027084,0.000760078430176,2.50339508057e-05,0.127465009689
1.59740447998e-05,0.136963129044,5.00679016113e-06,0.0576961040497,0.194710016251,7.48634338379e-05,0.136202096939,0.000566959381104,3.31401824951e-05,0.136887788773
2.00271606445e-05,0.148334980011,6.91413879395e-06,0.059956073761,0.208347797394,9.41753387451e-05,0.147234916687,0.000910997390747,2.90870666504e-05,0.148277997971
2.40802764893e-05,0.137638092041,6.91413879395e-06,0.0660140514374,0.203710079193,0.000172138214111,0.136736869812,0.000636100769043,2.78949737549e-05,0.137583017349
1.81198120117e-05,0.137892961502,5.96046447754e-06,0.0609850883484,0.198933124542,8.48770141602e-05,0.136896133423,0.000809907913208,3.31401824951e-05,0.137833118439
1.8835067749e-05,0.138454198837,5.96046447754e-06,0.0637300014496,0.202236890793,8.70227813721e-05,0.137381076813,0.00087308883667,3.38554382324e-05,0.138384103775
2.00271606445e-05,0.138293981552,5.96046447754e-06,0.070876121521,0.209223985672,0.000108003616333,0.13723897934,0.000826835632324,2.90870666504e-05,0.138217926025
1.78813934326e-05,0.127182006836,5.00679016113e-06,0.0585980415344,0.185830831528,5.19752502441e-05,0.126373052597,0.000669002532959,2.69412994385e-05,0.127128839493
1.90734863281e-05,0.138077974319,5.00679016113e-06,0.060142993927,0.198277950287,7.20024108887e-05,0.137193202972,0.000715970993042,3.09944152832e-05,0.138020038605
1.90734863281e-05,0.147351980209,5.96046447754e-06,0.062432050705,0.209851026535,8.98838043213e-05,0.146553993225,0.000625848770142,2.40802764893e-05,0.147304058075
0.000158071517944,0.138360977173,5.00679016113e-06,0.0633590221405,0.201914072037,0.000102996826172,0.137295007706,0.000854015350342,3.2901763916e-05,0.138293027878
1.78813934326e-05,0.127596139908,3.81469726562e-06,0.0654728412628,0.19312787056,8.39233398438e-05,0.12664604187,0.000768184661865,2.88486480713e-05,0.1275370121
3.50475311279e-05,0.139070034027,8.10623168945e-06,0.0636119842529,0.202759981155,9.70363616943e-05,0.138039112091,0.000824928283691,3.19480895996e-05,0.139008045197
2.19345092773e-05,0.138447999954,5.96046447754e-06,0.0650479793549,0.203554868698,0.000240802764893,0.137073040009,0.00102305412292,3.69548797607e-05,0.138384819031
2.09808349609e-05,0.13983798027,4.05311584473e-06,0.0669360160828,0.206827878952,0.000126838684082,0.13888502121,0.000737905502319,2.90870666504e-05,0.139789104462
1.69277191162e-05,0.127421855927,7.15255737305e-06,0.0651669502258,0.192640066147,9.01222229004e-05,0.126653909683,0.000599145889282,2.38418579102e-05,0.127375841141
2.38418579102e-05,0.137591123581,5.00679016113e-06,0.0625660419464,0.200210809708,9.3936920166e-05,0.136530160904,0.000859975814819,3.19480895996e-05,0.137527942657
1.59740447998e-05,0.137665987015,6.91413879395e-06,0.0662460327148,0.203966856003,7.70092010498e-05,0.136375188828,0.00106000900269,4.48226928711e-05,0.137565135956
2.00271606445e-05,0.127990007401,8.10623168945e-06,0.0570268630981,0.185075044632,6.29425048828e-05,0.126955986023,0.000867128372192,3.2901763916e-05,0.127926826477
2.00271606445e-05,0.147318840027,5.00679016113e-06,0.0639591217041,0.211328029633,0.000207185745239,0.146044969559,0.000964879989624,2.8133392334e-05,0.147253036499
2.38418579102e-05,0.138394117355,5.00679016113e-06,0.064747095108,0.203200101852,0.000104904174805,0.137370109558,0.000814914703369,3.09944152832e-05,0.138330936432
1.78813934326e-05,0.137932062149,5.00679016113e-06,0.0605299472809,0.198518037796,0.000109910964966,0.136799097061,0.000930070877075,2.50339508057e-05,0.137871980667
2.121925354e-05,0.128027915955,5.00679016113e-06,0.0628049373627,0.190891981125,0.00011682510376,0.127248048782,0.000580072402954,2.59876251221e-05,0.127978086472
2.00271606445e-05,0.149629831314,4.05311584473e-06,0.0627760887146,0.212462186813,0.000113964080811,0.14858007431,0.000849962234497,2.69412994385e-05,0.149580955505
1.90734863281e-05,0.138357162476,3.81469726562e-06,0.0608170032501,0.19922709465,9.10758972168e-05,0.137351036072,0.000833034515381,2.47955322266e-05,0.13830780983
1.8835067749e-05,0.138720035553,5.96046447754e-06,0.0630350112915,0.201812982559,5.91278076172e-05,0.137629985809,0.000919103622437,3.48091125488e-05,0.138651847839
3.71932983398e-05,0.128437995911,5.00679016113e-06,0.0638689994812,0.19238114357,0.000127077102661,0.127169132233,0.00102496147156,3.38554382324e-05,0.128368139267
2.31266021729e-05,0.137429952621,5.00679016113e-06,0.0587689876556,0.19625711441,0.000185012817383,0.136504888535,0.000641107559204,2.88486480713e-05,0.137370824814
2.00271606445e-05,0.147540807724,5.00679016113e-06,0.0615971088409,0.209194898605,0.000246047973633,0.146361112595,0.000824928283691,3.69548797607e-05,0.147479057312
1.90734863281e-05,0.137205839157,7.15255737305e-06,0.0591139793396,0.196375846863,7.29560852051e-05,0.136359930038,0.000687837600708,2.50339508057e-05,0.137155056
2.00271606445e-05,0.13863492012,5.96046447754e-06,0.0624740123749,0.201164960861,9.89437103271e-05,0.137330055237,0.00106310844421,4.10079956055e-05,0.1385409832
1.78813934326e-05,0.137926101685,5.00679016113e-06,0.0583369731903,0.196312904358,8.98838043213e-05,0.136754989624,0.000985145568848,3.00407409668e-05,0.137866973877
1.90734863281e-05,0.147652864456,5.00679016113e-06,0.0661380290985,0.213865041733,8.60691070557e-05,0.146682024002,0.000792980194092,2.59876251221e-05,0.147597074509
1.8835067749e-05,0.129568099976,5.00679016113e-06,0.0641961097717,0.193820953369,9.79900360107e-05,0.128353118896,0.00100994110107,3.21865081787e-05,0.129507064819
0.000168085098267,0.13787984848,5.96046447754e-06,0.0697050094604,0.20779800415,8.98838043213e-05,0.136898040771,0.000785112380981,3.00407409668e-05,0.137812137604
2.8133392334e-05,0.128469944,6.19888305664e-06,0.0601518154144,0.188694000244,0.000133991241455,0.127117156982,0.00109887123108,3.69548797607e-05,0.128403186798
2.71797180176e-05,0.14820599556,4.05311584473e-06,0.0404870510101,
