time_agent_get_action,time_env_step,append_memory,time_train_model,time_one_episode_step
1.59740447998e-05,0.155596971512,3.09944152832e-06,0.0422699451447,33.3820209503
2.00271606445e-05,0.155902147293,2.86102294922e-06,0.0407660007477,33.5787568092
1.4066696167e-05,0.155375957489,4.05311584473e-06,0.0416638851166,33.7758638859
0.000128030776978,0.165642976761,2.86102294922e-06,0.0410799980164,33.9827628136
2.00271606445e-05,0.155648946762,3.81469726562e-06,0.0407609939575,34.1792459488
0.000111818313599,0.165405988693,3.81469726562e-06,0.0420820713043,34.3868918419
1.50203704834e-05,0.155313014984,3.09944152832e-06,0.0411379337311,34.5833997726
1.50203704834e-05,0.155970096588,3.81469726562e-06,0.0422232151031,34.7816457748
1.4066696167e-05,0.156043052673,3.09944152832e-06,0.0419900417328,34.9797348976
1.50203704834e-05,0.16578412056,5.96046447754e-06,0.0444769859314,35.1900548935
1.59740447998e-05,0.155512094498,3.09944152832e-06,0.0408189296722,35.3864707947
1.4066696167e-05,0.156157970428,4.05311584473e-06,0.0466768741608,35.5893688202
2.31266021729e-05,0.156867980957,5.00679016113e-06,0.0435619354248,35.7898769379
1.8835067749e-05,0.16216301918,4.05311584473e-06,0.0521740913391,36.0042967796
4.48226928711e-05,0.208415031433,5.00679016113e-06,0.13746714592,36.3502738476
1.69277191162e-05,0.0861649513245,5.00679016113e-06,0.0475239753723,36.4840319157
0.000110864639282,0.145909070969,5.00679016113e-06,0.050940990448,36.6810488701
2.00271606445e-05,0.14618396759,2.86102294922e-06,0.0431070327759,36.8704068661
1.38282775879e-05,0.16579914093,4.05311584473e-06,0.0404028892517,37.0766618252
1.69277191162e-05,0.155502080917,4.05311584473e-06,0.0421040058136,37.274324894
1.78813934326e-05,0.155434131622,3.09944152832e-06,0.0423419475555,37.4722487926
1.50203704834e-05,0.165409088135,2.86102294922e-06,0.0449781417847,37.6826918125
2.19345092773e-05,0.145596027374,3.09944152832e-06,0.0417277812958,37.8700799942
1.90734863281e-05,0.165286064148,4.05311584473e-06,0.0441708564758,38.0795998573
1.31130218506e-05,0.155294895172,5.00679016113e-06,0.0496861934662,38.2846448421
2.21729278564e-05,0.145849943161,4.05311584473e-06,0.0437858104706,38.4743487835
1.28746032715e-05,0.155339002609,5.00679016113e-06,0.0457229614258,38.6754639149
1.4066696167e-05,0.155586957932,3.09944152832e-06,0.0525920391083,38.8837099075
0.000124931335449,0.147356033325,4.05311584473e-06,0.0401849746704,39.0714268684
1.31130218506e-05,0.165504932404,5.00679016113e-06,0.0406110286713,39.2775938511
1.4066696167e-05,0.155432939529,3.81469726562e-06,0.0407779216766,39.473856926
1.47819519043e-05,0.155779123306,4.05311584473e-06,0.0399248600006,39.6696147919
1.4066696167e-05,0.166140079498,4.76837158203e-06,0.0413970947266,39.8772058487
1.4066696167e-05,0.1555788517,4.05311584473e-06,0.0430810451508,40.0759248734
1.59740447998e-05,0.155523061752,5.00679016113e-06,0.0410318374634,40.2725408077
2.59876251221e-05,0.165271997452,2.86102294922e-06,0.0412449836731,40.4791259766
1.38282775879e-05,0.15572309494,5.00679016113e-06,0.0419020652771,40.6768159866
0.000114917755127,0.155555963516,5.00679016113e-06,0.0403380393982,40.8728759289
2.00271606445e-05,0.166402816772,6.91413879395e-06,0.0407090187073,41.0800578594
2.00271606445e-05,0.157171010971,5.00679016113e-06,0.0589911937714,41.2962989807
2.50339508057e-05,0.136252880096,4.05311584473e-06,0.0447590351105,41.4773819447
1.4066696167e-05,0.155488014221,3.09944152832e-06,0.0416879653931,41.6746118069
1.4066696167e-05,0.16548705101,3.81469726562e-06,0.0404407978058,41.8806018829
1.90734863281e-05,0.155673980713,4.05311584473e-06,0.0415649414062,42.0779139996
2.19345092773e-05,0.156258106232,5.00679016113e-06,0.0411839485168,42.2754268646
1.50203704834e-05,0.165488004684,3.81469726562e-06,0.0415060520172,42.4824728966
1.28746032715e-05,0.155476093292,4.05311584473e-06,0.0410008430481,42.6790018082
1.50203704834e-05,0.155277013779,3.81469726562e-06,0.0414211750031,42.8757519722
1.38282775879e-05,0.166326999664,5.00679016113e-06,0.0420241355896,43.0841569901
1.31130218506e-05,0.156013965607,4.05311584473e-06,0.0408658981323,43.2810928822
2.09808349609e-05,0.156965970993,3.09944152832e-06,0.0428109169006,43.4809308052
2.00271606445e-05,0.15546298027,4.05311584473e-06,0.0419719219208,43.6784358025
1.90734863281e-05,0.165474891663,5.00679016113e-06,0.0454771518707,43.8894479275
1.38282775879e-05,0.155844211578,5.00679016113e-06,0.0426177978516,44.0879688263
3.40938568115e-05,0.15562582016,4.05311584473e-06,0.0440399646759,44.287706852
1.31130218506e-05,0.155573129654,4.05311584473e-06,0.0406539440155,44.4839918613
2.00271606445e-05,0.15674996376,5.00679016113e-06,0.0402569770813,44.6810619831
1.4066696167e-05,0.165297031403,3.81469726562e-06,0.0411541461945,44.8875648975
1.50203704834e-05,0.155798912048,5.00679016113e-06,0.0412299633026,45.0846498013
1.4066696167e-05,0.155243873596,5.00679016113e-06,0.042130947113,45.2820959091
2.479553
